date,CUSIP,PRC,,,,,,,,,
20131031,50540R40,100.9,,,,,,,,,
20131129,50540R40,101.85,,,,,,,,,
20131231,50540R40,91.37,,,,,,,,,
20140131,50540R40,89.83,,,,,,,,,
20140228,50540R40,93.54,,,,,,,,,
20140331,50540R40,98.21,,,,,,,,,
20140430,50540R40,98.7,,,,,,,,,
20140530,50540R40,102.58,,,,,,,,,
20140630,50540R40,102.4,,,,,,,,,
20140731,50540R40,103.69,,,,,,,,,
20140829,50540R40,107.23,,,,,,,,,
20140930,50540R40,101.75,,,,,,,,,
20141031,50540R40,109.29,,,,,,,,,
20141128,50540R40,104.64,,,,,,,,,
20141231,50540R40,107.9,,,,,,,,,
20150130,50540R40,114.78,,,,,,,,,
20150227,50540R40,123.03,,,,,,,,,
20150331,50540R40,126.09,,,,,,,,,
20150430,50540R40,119.56,,,,,,,,,
20150529,50540R40,117.95,,,,,,,,,
20150630,50540R40,121.22,,,,,,,,,
20150731,50540R40,127.29,,,,,,,,,
20150831,50540R40,117.81,,,,,,,,,
20150930,50540R40,108.47,,,,,,,,,
20151030,50540R40,122.74,,,,,,,,,
20151130,50540R40,121.54,,,,,,,,,
20151231,50540R40,123.64,,,,,,,,,
20160129,50540R40,112.35,,,,,,,,,
20160229,50540R40,109.84,,,,,,,,,
20160331,50540R40,117.13,,,,,,,,,
20160429,50540R40,125.32,,,,,,,,,
20160531,50540R40,127.95,,,,,,,,,
20160630,50540R40,130.27,,,,,,,,,
20160729,50540R40,139.56,,,,,,,,,
20160831,50540R40,136.92999,,,,,,,,,
20160930,50540R40,137.48,,,,,,,,,
20161031,50540R40,125.34,,,,,,,,,
20161130,50540R40,125.85,,,,,,,,,
20161230,50540R40,128.38,,,,,,,,,
20061229,67000810,34.42,,,,,,,,,
20070131,67000810,30.83,,,,,,,,,
20070228,67000810,32.2,,,,,,,,,
20070330,67000810,32.02,,,,,,,,,
20070430,67000810,32.37,,,,,,,,,
20070531,67000810,30.69,,,,,,,,,
20070629,67000810,28.37,,,,,,,,,
20070731,67000810,28.52,,,,,,,,,
20070831,67000810,27.37,,,,,,,,,
20070928,67000810,27.26,,,,,,,,,
20071031,67000810,28.41,,,,,,,,,
20071130,67000810,26.01,,,,,,,,,
20071231,67000810,27.57,,,,,,,,,
20080131,67000810,23.76,,,,,,,,,
20080229,67000810,22.08,,,,,,,,,
20080331,67000810,21.05,,,,,,,,,
20080430,67000810,21.86,,,,,,,,,
20080530,67000810,23.89,,,,,,,,,
20080630,67000810,21.19,,,,,,,,,
20080731,67000810,20.37,,,,,,,,,
20080829,67000810,22.67,,,,,,,,,
20080930,67000810,19.64,,,,,,,,,
20081031,67000810,15.8,,,,,,,,,
20081128,67000810,12.39,,,,,,,,,
20081231,67000810,12.34,,,,,,,,,
20090130,67000810,13.79,,,,,,,,,
20090227,67000810,12.75,,,,,,,,,
20090331,67000810,16.63,,,,,,,,,
20090430,67000810,18.06,,,,,,,,,
20090529,67000810,17.93,,,,,,,,,
20090630,67000810,16.7,,,,,,,,,
20090731,67000810,19.57,,,,,,,,,
20090831,67000810,19.16,,,,,,,,,
20090930,67000810,20.98,,,,,,,,,
20091030,67000810,20.58,,,,,,,,,
20091130,67000810,20.69,,,,,,,,,
20091231,67000810,23.34,,,,,,,,,
20100129,67000810,20.9,,,,,,,,,
20100226,67000810,22.12,,,,,,,,,
20100331,67000810,24.99,,,,,,,,,
20100430,67000810,26.22,,,,,,,,,
20100528,67000810,25.82,,,,,,,,,
20100630,67000810,25.36,,,,,,,,,
20100730,67000810,26.71,,,,,,,,,
20100831,67000810,23.29,,,,,,,,,
20100930,67000810,26.58,,,,,,,,,
20101029,67000810,29.22,,,,,,,,,
20101130,67000810,30.15,,,,,,,,,
20101231,67000810,32.32,,,,,,,,,
20110131,67000810,36.07,,,,,,,,,
20110228,67000810,39.96,,,,,,,,,
20110331,67000810,37.13,,,,,,,,,
20110429,67000810,32.1,,,,,,,,,
20110531,67000810,36.27,,,,,,,,,
20110630,67000810,36.14,,,,,,,,,
20110729,67000810,31.04,,,,,,,,,
20110831,67000810,27.97,,,,,,,,,
20110930,67000810,27.26,,,,,,,,,
20111031,67000810,34.55,,,,,,,,,
20111130,67000810,34.62,,,,,,,,,
20111230,67000810,41.29,,,,,,,,,
20120131,67000810,47.15,,,,,,,,,
20120229,67000810,46.48,,,,,,,,,
20120330,67000810,49.91,,,,,,,,,
20120430,67000810,46.8,,,,,,,,,
20120531,67000810,41.83,,,,,,,,,
20120629,67000810,,,,,,,,,,
20061229,71270410,44.62,,,,,,,,,
20070131,71270410,44.99,,,,,,,,,
20070228,71270410,44.39,,,,,,,,,
20070330,71270410,44.4,,,,,,,,,
20070430,71270410,19.91,,,,,,,,,
20070531,71270410,20.19,,,,,,,,,
20070629,71270410,17.73,,,,,,,,,
20070731,71270410,16.12,,,,,,,,,
20070831,71270410,17.68,,,,,,,,,
20070928,71270410,17.28,,,,,,,,,
20071031,71270410,17.78,,,,,,,,,
20071130,71270410,16.97,,,,,,,,,
20071231,71270410,17.8,,,,,,,,,
20080131,71270410,16.89,,,,,,,,,
20080229,71270410,16.86,,,,,,,,,
20080331,71270410,17.31,,,,,,,,,
20080430,71270410,16.97,,,,,,,,,
20080530,71270410,16.53,,,,,,,,,
20080630,71270410,15.6,,,,,,,,,
20080731,71270410,16.98,,,,,,,,,
20080829,71270410,17.92,,,,,,,,,
20080930,71270410,19.25,,,,,,,,,
20081031,71270410,17.5,,,,,,,,,
20081128,71270410,19.07,,,,,,,,,
20081231,71270410,17.83,,,,,,,,,
20090130,71270410,16.36,,,,,,,,,
20090227,71270410,17.41,,,,,,,,,
20090331,71270410,17.97,,,,,,,,,
20090430,71270410,15.62,,,,,,,,,
20090529,71270410,15.8,,,,,,,,,
20090630,71270410,15.07,,,,,,,,,
20090731,71270410,16.25,,,,,,,,,
20090831,71270410,16.07,,,,,,,,,
20090930,71270410,15.56,,,,,,,,,
20091030,71270410,16.03,,,,,,,,,
20091130,71270410,16.29,,,,,,,,,
20091231,71270410,16.7,,,,,,,,,
20100129,71270410,16.17,,,,,,,,,
20100226,71270410,15.75,,,,,,,,,
20100331,71270410,15.62,,,,,,,,,
20100430,71270410,15.52,,,,,,,,,
20100528,71270410,13.97,,,,,,,,,
20100630,71270410,13.5,,,,,,,,,
20100730,71270410,13.84,,,,,,,,,
20100831,71270410,12.7,,,,,,,,,
20100930,71270410,13.09,,,,,,,,,
20101029,71270410,12.2975,,,,,,,,,
20101130,71270410,12.39,,,,,,,,,
20101231,71270410,14.01,,,,,,,,,
20110131,71270410,12.91,,,,,,,,,
20110228,71270410,13.18,,,,,,,,,
20110331,71270410,12.58,,,,,,,,,
20110429,71270410,13.695,,,,,,,,,
20110531,71270410,13.35,,,,,,,,,
20110630,71270410,13.44,,,,,,,,,
20110729,71270410,12.68,,,,,,,,,
20110831,71270410,11.75,,,,,,,,,
20110930,71270410,11.4,,,,,,,,,
20111031,71270410,12.75,,,,,,,,,
20111130,71270410,12.45,,,,,,,,,
20111230,71270410,12.85,,,,,,,,,
20120131,71270410,12.33,,,,,,,,,
20120229,71270410,12.59,,,,,,,,,
20120330,71270410,13.23,,,,,,,,,
20120430,71270410,12.325,,,,,,,,,
20120531,71270410,11.63,,,,,,,,,
20120629,71270410,11.61,,,,,,,,,
20120731,71270410,11.46,,,,,,,,,
20120831,71270410,11.97,,,,,,,,,
20120928,71270410,12.14,,,,,,,,,
20121031,71270410,12.03,,,,,,,,,
20121130,71270410,12.19,,,,,,,,,
20121231,71270410,12.09,,,,,,,,,
20130131,71270410,12.32,,,,,,,,,
20130228,71270410,13.1,,,,,,,,,
20130328,71270410,13.42,,,,,,,,,
20130430,71270410,13.16,,,,,,,,,
20130531,71270410,13.775,,,,,,,,,
20130628,71270410,14.9,,,,,,,,,
20130731,71270410,15,,,,,,,,,
20130830,71270410,14.22,,,,,,,,,
20130930,71270410,14.38,,,,,,,,,
20131031,71270410,14.435,,,,,,,,,
20131129,71270410,15.14,,,,,,,,,
20131231,71270410,15.12,,,,,,,,,
20140131,71270410,14.21,,,,,,,,,
20140228,71270410,14.17,,,,,,,,,
20140331,71270410,14.87,,,,,,,,,
20140430,71270410,14.28,,,,,,,,,
20140530,71270410,14.37,,,,,,,,,
20140630,71270410,15.17,,,,,,,,,
20140731,71270410,14.52,,,,,,,,,
20140829,71270410,14.95,,,,,,,,,
20140930,71270410,14.47,,,,,,,,,
20141031,71270410,14.62,,,,,,,,,
20141128,71270410,14.78,,,,,,,,,
20141231,71270410,15.18,,,,,,,,,
20150130,71270410,14.07,,,,,,,,,
20150227,71270410,15.13,,,,,,,,,
20150331,71270410,15.2,,,,,,,,,
20150430,71270410,15.11,,,,,,,,,
20150529,71270410,15.56,,,,,,,,,
20150630,71270410,16.21,,,,,,,,,
20150731,71270410,16.27,,,,,,,,,
20150831,71270410,15.5,,,,,,,,,
20150930,71270410,15.73,,,,,,,,,
20151030,71270410,15.95,,,,,,,,,
20151130,71270410,16.75,,,,,,,,,
20151231,71270410,16.15,,,,,,,,,
20160129,71270410,14.37,,,,,,,,,
20160229,71270410,14.61,,,,,,,,,
20160331,71270410,15.93,,,,,,,,,
20160429,71270410,15.5,,,,,,,,,
20160531,71270410,15.88,,,,,,,,,
20160630,71270410,14.66,,,,,,,,,
20160729,71270410,15.16,,,,,,,,,
20160831,71270410,16.25,,,,,,,,,
20160930,71270410,15.82,,,,,,,,,
20161031,71270410,16.24,,,,,,,,,
20161130,71270410,18.72,,,,,,,,,
20161230,71270410,19.36,,,,,,,,,
20061229,G8127610,23.5,,,,,,,,,
20070131,G8127610,23.9201,,,,,,,,,
20070228,G8127610,23.23,,,,,,,,,
20070330,G8127610,25.0499,,,,,,,,,
20070430,G8127610,24.89,,,,,,,,,
20070531,G8127610,22.66,,,,,,,,,
20070629,G8127610,21.18,,,,,,,,,
20070731,G8127610,19.94,,,,,,,,,
20070831,G8127610,19.22,,,,,,,,,
20070928,G8127610,17.29,,,,,,,,,
20071031,G8127610,18.95,,,,,,,,,
20071130,G8127610,12.9,,,,,,,,,
20071231,G8127610,14.1,,,,,,,,,
20080131,G8127610,13.85,,,,,,,,,
20080229,G8127610,12.17,,,,,,,,,
20080331,G8127610,12.33,,,,,,,,,
20080430,G8127610,13.85,,,,,,,,,
20080530,G8127610,12.43,,,,,,,,,
20080630,G8127610,9.96,,,,,,,,,
20080731,G8127610,10.23,,,,,,,,,
20080829,G8127610,11.52,,,,,,,,,
20080930,G8127610,23.38,,,,,,,,,
20081031,G8127610,10.18,,,,,,,,,
20081128,G8127610,7.83,,,,,,,,,
20081231,G8127610,8.67,,,,,,,,,
20090130,G8127610,7.04,,,,,,,,,
20090227,G8127610,7.4,,,,,,,,,
20090331,G8127610,11.45,,,,,,,,,
20090430,G8127610,15.87,,,,,,,,,
20090529,G8127610,17.99,,,,,,,,,
20090630,G8127610,20.82,,,,,,,,,
20090731,G8127610,22.08,,,,,,,,,
20090831,G8127610,24.23,,,,,,,,,
20090930,G8127610,26.33,,,,,,,,,
20091030,G8127610,25.21,,,,,,,,,
20091130,G8127610,25.85,,,,,,,,,
20091231,G8127610,26.72,,,,,,,,,
20100129,G8127610,27.36,,,,,,,,,
20100226,G8127610,28.81,,,,,,,,,
20100331,G8127610,32.34,,,,,,,,,
20100430,G8127610,32.02,,,,,,,,,
20100528,G8127610,31.05,,,,,,,,,
20100630,G8127610,27.5,,,,,,,,,
20100730,G8127610,29.77,,,,,,,,,
20100831,G8127610,26.44,,,,,,,,,
20100930,G8127610,31.74,,,,,,,,,
20101029,G8127610,35.18,,,,,,,,,
20101130,G8127610,39.83,,,,,,,,,
20101231,G8127610,43.4,,,,,,,,,
20110131,G8127610,42.48,,,,,,,,,
20110228,G8127610,43.87,,,,,,,,,
20110331,G8127610,46.02,,,,,,,,,
20110429,G8127610,43.75,,,,,,,,,
20110531,G8127610,46.01,,,,,,,,,
20110630,G8127610,46.81,,,,,,,,,
20110729,G8127610,42.84,,,,,,,,,
20110831,G8127610,38.94,,,,,,,,,
20110930,G8127610,33.8,,,,,,,,,
20111031,G8127610,43.11,,,,,,,,,
20111130,G8127610,44.28,,,,,,,,,
20111230,G8127610,43.96,,,,,,,,,
20120131,G8127610,45.58,,,,,,,,,
20120229,G8127610,46.9,,,,,,,,,
20120330,G8127610,47.28,,,,,,,,,
20120430,G8127610,48.77,,,,,,,,,
20120531,G8127610,43.66,,,,,,,,,
20120629,G8127610,44.01,,,,,,,,,
20120731,G8127610,43.92,,,,,,,,,
20120831,G8127610,45.86,,,,,,,,,
20120928,G8127610,48.76,,,,,,,,,
20121031,G8127610,51.76,,,,,,,,,
20121130,G8127610,53.75,,,,,,,,,
20121231,G8127610,53.4,,,,,,,,,
20130131,G8127610,62.58,,,,,,,,,
20130228,G8127610,61.22,,,,,,,,,
20130328,G8127610,67,,,,,,,,,
20130430,G8127610,68.73,,,,,,,,,
20130531,G8127610,68.51,,,,,,,,,
20130628,G8127610,67.43,,,,,,,,,
20130731,G8127610,73.11,,,,,,,,,
20130830,G8127610,66.4,,,,,,,,,
20130930,G8127610,71.65,,,,,,,,,
20131031,G8127610,74.66,,,,,,,,,
20131129,G8127610,76.84,,,,,,,,,
20131231,G8127610,78.7,,,,,,,,,
20140131,G8127610,79.55,,,,,,,,,
20140228,G8127610,95.55,,,,,,,,,
20140331,G8127610,105.86,,,,,,,,,
20140430,G8127610,101.32,,,,,,,,,
20140530,G8127610,106.09,,,,,,,,,
20140630,G8127610,110.59,,,,,,,,,
20140731,G8127610,101.79,,,,,,,,,
20140829,G8127610,117.87,,,,,,,,,
20140930,G8127610,113.91,,,,,,,,,
20141031,G8127610,120.01,,,,,,,,,
20141128,G8127610,130.96001,,,,,,,,,
20141231,G8127610,131.57001,,,,,,,,,
20150130,G8127610,121.11,,,,,,,,,
20150227,G8127610,119.88,,,,,,,,,
20150331,G8127610,138.78999,,,,,,,,,
20150430,G8127610,134.13,,,,,,,,,
20150529,G8127610,129.33,,,,,,,,,
20150630,G8127610,128.24001,,,,,,,,,
20150731,G8127610,121.22,,,,,,,,,
20150831,G8127610,138,,,,,,,,,
20150930,G8127610,136.13,,,,,,,,,
20151030,G8127610,150.94,,,,,,,,,
20151130,G8127610,131.39,,,,,,,,,
20151231,G8127610,123.69,,,,,,,,,
20160129,G8127610,116,,,,,,,,,
20160229,G8127610,108.4,,,,,,,,,
20160331,G8127610,124.03,,,,,,,,,
20160429,G8127610,108.56,,,,,,,,,
20160531,G8127610,98.97,,,,,,,,,
20160630,G8127610,82.41,,,,,,,,,
20160729,G8127610,87.91,,,,,,,,,
20160831,G8127610,81.98,,,,,,,,,
20160930,G8127610,74.53,,,,,,,,,
20161031,G8127610,81.26,,,,,,,,,
20161130,G8127610,91.29,,,,,,,,,
20161230,G8127610,94.26,,,,,,,,,
20061229,38238810,45.55,,,,,,,,,
20070131,38238810,49.02,,,,,,,,,
20070228,38238810,49.08,,,,,,,,,
20070330,38238810,51.48,,,,,,,,,
20070430,38238810,56.84,,,,,,,,,
20070531,38238810,59.49,,,,,,,,,
20070629,38238810,59.56,,,,,,,,,
20070731,38238810,62.91,,,,,,,,,
20070831,38238810,63.16,,,,,,,,,
20070928,38238810,68.23,,,,,,,,,
20071031,38238810,69.66,,,,,,,,,
20071130,38238810,71.29,,,,,,,,,
20071231,38238810,70.61,,,,,,,,,
20080131,38238810,62.45,,,,,,,,,
20080229,38238810,59.23,,,,,,,,,
20080331,38238810,57.51,,,,,,,,,
20080430,38238810,68.15,,,,,,,,,
20080530,38238810,64.81,,,,,,,,,
20080630,38238810,47.46,,,,,,,,,
20080731,38238810,49.14,,,,,,,,,
20080829,38238810,51.25,,,,,,,,,
20080930,38238810,41.6,,,,,,,,,
20081031,38238810,36.56,,,,,,,,,
20081128,38238810,33.65,,,,,,,,,
20081231,38238810,37.02,,,,,,,,,
20090130,38238810,38.66,,,,,,,,,
20090227,38238810,33.14,,,,,,,,,
20090331,38238810,37.89,,,,,,,,,
20090430,38238810,44.28,,,,,,,,,
20090529,38238810,48.54,,,,,,,,,
20090630,38238810,49.97,,,,,,,,,
20090731,38238810,51.36,,,,,,,,,
20090831,38238810,55.16,,,,,,,,,
20090930,38238810,54.34,,,,,,,,,
20091030,38238810,54.35,,,,,,,,,
20091130,38238810,59.34,,,,,,,,,
20091231,38238810,64.25,,,,,,,,,
20100129,38238810,61.91,,,,,,,,,
20100226,38238810,65.63,,,,,,,,,
20100331,38238810,70.52,,,,,,,,,
20100430,38238810,74.18,,,,,,,,,
20100528,38238810,69.4,,,,,,,,,
20100630,38238810,66.25,,,,,,,,,
20100730,38238810,72.87,,,,,,,,,
20100831,38238810,68.48,,,,,,,,,
20100930,38238810,73.73,,,,,,,,,
20101029,38238810,82.07,,,,,,,,,
20101130,38238810,85.77,,,,,,,,,
20101231,38238810,88.07,,,,,,,,,
20110131,38238810,90.62,,,,,,,,,
20110228,38238810,86.23,,,,,,,,,
20110331,38238810,85.53,,,,,,,,,
20110429,38238810,88.37,,,,,,,,,
20110531,38238810,87.29,,,,,,,,,
20110630,38238810,95.5,,,,,,,,,
20110729,38238810,95.14,,,,,,,,,
20110831,38238810,89.18,,,,,,,,,
20110930,38238810,120.68,,,,,,,,,
20111031,38238810,122.63,,,,,,,,,
20111130,38238810,122.01,,,,,,,,,
20111230,38238810,123.7,,,,,,,,,
20120131,38238810,124.75,,,,,,,,,
20120229,38238810,125.97,,,,,,,,,
20120330,38238810,125.44,,,,,,,,,
20120430,38238810,125.46,,,,,,,,,
20120531,38238810,125.77,,,,,,,,,
20120629,38238810,126.9,,,,,,,,,
20120731,38238810,,,,,,,,,,
20100831,16119P10,,,,,,,,,,
20100930,16119P10,32.5,,,,,,,,,
20101029,16119P10,32.48,,,,,,,,,
20101130,16119P10,33.52,,,,,,,,,
20101231,16119P10,38.94,,,,,,,,,
20110131,16119P10,42,,,,,,,,,
20110228,16119P10,45.77,,,,,,,,,
20110331,16119P10,50.63,,,,,,,,,
20110429,16119P10,58.94,,,,,,,,,
20110531,16119P10,56.49,,,,,,,,,
20110630,16119P10,54.26,,,,,,,,,
20110729,16119P10,54,,,,,,,,,
20110831,16119P10,49.88,,,,,,,,,
20110930,16119P10,46.84,,,,,,,,,
20111031,16119P10,45.94,,,,,,,,,
20111130,16119P10,52.87,,,,,,,,,
20111230,16119P10,56.94,,,,,,,,,
20120131,16119P10,57.64,,,,,,,,,
20120229,16119P10,63.41,,,,,,,,,
20120330,16119P10,63.45,,,,,,,,,
20120430,16119P10,60.47,,,,,,,,,
20120531,16119P10,62.7,,,,,,,,,
20120629,16119P10,70.87,,,,,,,,,
20120731,16119P10,76.92,,,,,,,,,
20120831,16119P10,77.8,,,,,,,,,
20120928,16119P10,75.06,,,,,,,,,
20121031,16119P10,77.41,,,,,,,,,
20121130,16119P10,70.85,,,,,,,,,
20121231,16119P10,76.24,,,,,,,,,
20130131,16119P10,77.97,,,,,,,,,
20130228,16119P10,86.39,,,,,,,,,
20130328,16119P10,104.18,,,,,,,,,
20130430,16119P10,100.74,,,,,,,,,
20130531,16119P10,112,,,,,,,,,
20130628,16119P10,123.85,,,,,,,,,
20130731,16119P10,125.74,,,,,,,,,
20130830,16119P10,121.42,,,,,,,,,
20130930,16119P10,134.75999,,,,,,,,,
20131031,16119P10,134.03999,,,,,,,,,
20131129,16119P10,135.10001,,,,,,,,,
20131231,16119P10,136.75999,,,,,,,,,
20140131,16119P10,137,,,,,,,,,
20140228,16119P10,126.77,,,,,,,,,
20140331,16119P10,123.2,,,,,,,,,
20140430,16119P10,135.53,,,,,,,,,
20140530,16119P10,143.14,,,,,,,,,
20140630,16119P10,158.38,,,,,,,,,
20140731,16119P10,154.52,,,,,,,,,
20140829,16119P10,156.87,,,,,,,,,
20140930,16119P10,151.37,,,,,,,,,
20141031,16119P10,158.39,,,,,,,,,
20141128,16119P10,169.7,,,,,,,,,
20141231,16119P10,166.62,,,,,,,,,
20150130,16119P10,151.11501,,,,,,,,,
20150227,16119P10,180.60001,,,,,,,,,
20150331,16119P10,193.11,,,,,,,,,
20150430,16119P10,187.06,,,,,,,,,
20150529,16119P10,179.02,,,,,,,,,
20150630,16119P10,171.25,,,,,,,,,
20150731,16119P10,185.86,,,,,,,,,
20150831,16119P10,181.61,,,,,,,,,
20150930,16119P10,175.85001,,,,,,,,,
20151030,16119P10,190.94,,,,,,,,,
20151130,16119P10,187.36,,,,,,,,,
20151231,16119P10,183.10001,,,,,,,,,
20160129,16119P10,171.36,,,,,,,,,
20160229,16119P10,179.56,,,,,,,,,
20160331,16119P10,202.42999,,,,,,,,,
20160429,16119P10,212.24001,,,,,,,,,
20160531,16119P10,218.94,,,,,,,,,
20160630,16119P10,228.64,,,,,,,,,
20160729,16119P10,234.87,,,,,,,,,
20160831,16119P10,257.20999,,,,,,,,,
20160930,16119P10,269.97,,,,,,,,,
20161031,16119P10,249.89,,,,,,,,,
20161130,16119P10,275.31,,,,,,,,,
20161230,16119P10,287.92001,,,,,,,,,
20100930,N5374510,,,,,,,,,,
20101029,N5374510,26.86,,,,,,,,,
20101130,N5374510,29.21,,,,,,,,,
20101231,N5374510,34.4,,,,,,,,,
20110131,N5374510,35.94,,,,,,,,,
20110228,N5374510,38.08,,,,,,,,,
20110331,N5374510,39.55,,,,,,,,,
20110429,N5374510,44.5,,,,,,,,,
20110531,N5374510,43.81,,,,,,,,,
20110630,N5374510,38.52,,,,,,,,,
20110729,N5374510,39.46,,,,,,,,,
20110831,N5374510,34.65,,,,,,,,,
20110930,N5374510,24.43,,,,,,,,,
20111031,N5374510,32.86,,,,,,,,,
20111130,N5374510,32.67,,,,,,,,,
20111230,N5374510,32.49,,,,,,,,,
20120131,N5374510,43.1,,,,,,,,,
20120229,N5374510,43.18,,,,,,,,,
20120330,N5374510,43.65,,,,,,,,,
20120430,N5374510,41.78,,,,,,,,,
20120531,N5374510,39.46,,,,,,,,,
20120629,N5374510,40.27,,,,,,,,,
20120731,N5374510,44.53,,,,,,,,,
20120831,N5374510,48.84,,,,,,,,,
20120928,N5374510,51.66,,,,,,,,,
20121031,N5374510,53.39,,,,,,,,,
20121130,N5374510,49.73,,,,,,,,,
20121231,N5374510,57.09,,,,,,,,,
20130131,N5374510,63.42,,,,,,,,,
20130228,N5374510,58.62,,,,,,,,,
20130328,N5374510,63.29,,,,,,,,,
20130430,N5374510,60.7,,,,,,,,,
20130531,N5374510,66.65,,,,,,,,,
20130628,N5374510,66.26,,,,,,,,,
20130731,N5374510,68.71,,,,,,,,,
20130830,N5374510,70.15,,,,,,,,,
20130930,N5374510,73.23,,,,,,,,,
20131031,N5374510,74.6,,,,,,,,,
20131129,N5374510,77.18,,,,,,,,,
20131231,N5374510,80.28,,,,,,,,,
20140131,N5374510,78.76,,,,,,,,,
20140228,N5374510,88.08,,,,,,,,,
20140331,N5374510,88.94,,,,,,,,,
20140430,N5374510,92.5,,,,,,,,,
20140530,N5374510,99.57,,,,,,,,,
20140630,N5374510,97.65,,,,,,,,,
20140731,N5374510,106.25,,,,,,,,,
20140829,N5374510,114.35,,,,,,,,,
20140930,N5374510,108.66,,,,,,,,,
20141031,N5374510,91.63,,,,,,,,,
20141128,N5374510,78.86,,,,,,,,,
20141231,N5374510,79.39,,,,,,,,,
20150130,N5374510,79.09,,,,,,,,,
20150227,N5374510,85.91,,,,,,,,,
20150331,N5374510,87.8,,,,,,,,,
20150430,N5374510,103.52,,,,,,,,,
20150529,N5374510,101.1,,,,,,,,,
20150630,N5374510,103.52,,,,,,,,,
20150731,N5374510,93.83,,,,,,,,,
20150831,N5374510,85.38,,,,,,,,,
20150930,N5374510,83.36,,,,,,,,,
20151030,N5374510,92.91,,,,,,,,,
20151130,N5374510,95.82,,,,,,,,,
20151231,N5374510,86.9,,,,,,,,,
20160129,N5374510,77.97,,,,,,,,,
20160229,N5374510,80.21,,,,,,,,,
20160331,N5374510,85.58,,,,,,,,,
20160429,N5374510,82.67,,,,,,,,,
20160531,N5374510,81.36,,,,,,,,,
20160630,N5374510,74.42,,,,,,,,,
20160729,N5374510,75.26,,,,,,,,,
20160831,N5374510,78.89,,,,,,,,,
20160930,N5374510,80.66,,,,,,,,,
20161031,N5374510,79.55,,,,,,,,,
20161130,N5374510,90.32,,,,,,,,,
20161230,N5374510,85.78,,,,,,,,,
20101029,37045V10,,,,,,,,,,
20101130,37045V10,34.2,,,,,,,,,
20101231,37045V10,36.86,,,,,,,,,
20110131,37045V10,36.49,,,,,,,,,
20110228,37045V10,33.53,,,,,,,,,
20110331,37045V10,31.03,,,,,,,,,
20110429,37045V10,32.09,,,,,,,,,
20110531,37045V10,31.81,,,,,,,,,
20110630,37045V10,30.36,,,,,,,,,
20110729,37045V10,27.68,,,,,,,,,
20110831,37045V10,24.03,,,,,,,,,
20110930,37045V10,20.18,,,,,,,,,
20111031,37045V10,25.85,,,,,,,,,
20111130,37045V10,21.29,,,,,,,,,
20111230,37045V10,20.27,,,,,,,,,
20120131,37045V10,24.02,,,,,,,,,
20120229,37045V10,26.02,,,,,,,,,
20120330,37045V10,25.65,,,,,,,,,
20120430,37045V10,23,,,,,,,,,
20120531,37045V10,22.2,,,,,,,,,
20120629,37045V10,19.72,,,,,,,,,
20120731,37045V10,19.71,,,,,,,,,
20120831,37045V10,21.35,,,,,,,,,
20120928,37045V10,22.75,,,,,,,,,
20121031,37045V10,25.5,,,,,,,,,
20121130,37045V10,25.88,,,,,,,,,
20121231,37045V10,28.83,,,,,,,,,
20130131,37045V10,28.09,,,,,,,,,
20130228,37045V10,27.15,,,,,,,,,
20130328,37045V10,27.82,,,,,,,,,
20130430,37045V10,30.84,,,,,,,,,
20130531,37045V10,33.89,,,,,,,,,
20130628,37045V10,33.31,,,,,,,,,
20130731,37045V10,35.87,,,,,,,,,
20130830,37045V10,34.08,,,,,,,,,
20130930,37045V10,35.97,,,,,,,,,
20131031,37045V10,36.95,,,,,,,,,
20131129,37045V10,38.73,,,,,,,,,
20131231,37045V10,40.87,,,,,,,,,
20140131,37045V10,36.08,,,,,,,,,
20140228,37045V10,36.2,,,,,,,,,
20140331,37045V10,34.42,,,,,,,,,
20140430,37045V10,34.48,,,,,,,,,
20140530,37045V10,34.58,,,,,,,,,
20140630,37045V10,36.3,,,,,,,,,
20140731,37045V10,33.82,,,,,,,,,
20140829,37045V10,34.8,,,,,,,,,
20140930,37045V10,31.94,,,,,,,,,
20141031,37045V10,31.4,,,,,,,,,
20141128,37045V10,33.43,,,,,,,,,
20141231,37045V10,34.91,,,,,,,,,
20150130,37045V10,32.62,,,,,,,,,
20150227,37045V10,37.31,,,,,,,,,
20150331,37045V10,37.5,,,,,,,,,
20150430,37045V10,35.06,,,,,,,,,
20150529,37045V10,35.97,,,,,,,,,
20150630,37045V10,33.33,,,,,,,,,
20150731,37045V10,31.51,,,,,,,,,
20150831,37045V10,29.44,,,,,,,,,
20150930,37045V10,30.02,,,,,,,,,
20151030,37045V10,34.91,,,,,,,,,
20151130,37045V10,36.2,,,,,,,,,
20151231,37045V10,34.01,,,,,,,,,
20160129,37045V10,29.64,,,,,,,,,
20160229,37045V10,29.44,,,,,,,,,
20160331,37045V10,31.43,,,,,,,,,
20160429,37045V10,31.8,,,,,,,,,
20160531,37045V10,31.28,,,,,,,,,
20160630,37045V10,28.3,,,,,,,,,
20160729,37045V10,31.54,,,,,,,,,
20160831,37045V10,31.92,,,,,,,,,
20160930,37045V10,31.77,,,,,,,,,
20161031,37045V10,31.6,,,,,,,,,
20161130,37045V10,34.53,,,,,,,,,
20161230,37045V10,34.84,,,,,,,,,
20061229,G4779110,39.13,,,,,,,,,
20070131,G4779110,42.88,,,,,,,,,
20070228,G4779110,43.3,,,,,,,,,
