date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XPD,XPT,YER,ZAR,ZMW,ZWL
2019-11-17,3.672814,78.225968,111.198637,477.418408,1.721969,462.129,59.486611,1.467395,1.8,1.7025,1.769774,2,84.681893,1.769747,0.377053,1873.17837,1,1.359116,6.902898,4.195836,1,1.17514833e-4,71.674823,10.862614,2.041389,2.012161,1.322462,1663.039496,0.989108,0.024,775.400606,7.0117,7.00835,3447.145427,580.682927,1,25.75,100.2,23.158,178.05,6.760125,52.747641,120.055601,16.128172,14.999786,29.428939,0.904654,2.19402,0.774009,0.774009,2.965,0.774009,5.549275,0.774009,51.3,9475.067426,7.691584,208.292225,7.826793,24.608482,6.729989,97.20122,302.681,14045.050622,3.47313,0.774009,71.644621,1191.379864,42105,123.049474,0.774009,140.55937,0.709,108.7015,101.954064,69.670193,4040.938863,445.625086,900,1163.729987,0.303724,0.831848,387.348022,8843.160773,1509.931785,179.885226,196.875054,14.731622,1.406429,9.657302,17.513622,3735.773343,55.67218,1511.853768,2683.812194,8.04756,357,37.329797,36.600812,15.35,734.271881,19.201874,4.153,63.367995,14.731622,361.872094,33.730541,9.08515,114.679699,1.56245,0.385023,1,3.378537,2.811893,50.577379,155.123067,3.86723,6433.872864,3.6397369999999998,4.3154960000000004,106.255899,63.738554,930.98001,3.750368,8.303902,13.681648,45.051967,9.63276,1.36044,0.774009,7438.043346,578.892506,7.458,130.26,21560.79,22.32,8.734719,514.955169,14.739029,30.264294,9.680943,3.51,2.854,2.290802,5.74723,6.768615,30.494062,2301.66077,24.151277,3683.55193,1,37.580271,9485.67254,248487.642241,22704,23158.705956,115.067533,2.66954,593.41445,0.05884092,6.8066e-4,2.70255,0.727532,5.8362e-4,0.00112109,250.349961,14.712282,13.875743,322.000001
2019-11-18,3.6732,78.250004,110.882067,477.76769,1.725073,461.3665,59.4296,1.469573,1.8,1.7025,1.768318,2,84.799612,1.764988,0.37706,1874.427001,1,1.360361,6.915301,4.2179,1,1.2223911e-4,71.793356,10.882066,2.044772,2.01575,1.320716,1665.54322,0.989347,0.024,776.599805,7.0245,7.026,3423.024904,580.078631,1,25.75,99.95,23.09282,178,6.748699,52.702909,119.753566,16.130052,14.999691,30.086345,0.903057,2.1873,0.7723,0.7723,2.965,0.7723,5.550181,0.7723,51.32,9479.835185,7.705397,208.68143,7.82795,24.619586,6.7217,97.376204,303.05,14061.753,3.45625,0.7723,71.945094,1192.3254,42105,123.100001,0.7723,140.55937,0.709,108.67203295,101.85,69.669913,4050.090835,444.499566,900,1166.69,0.303698,0.833424,387.545018,8857.317234,1512.446357,179.559719,194.499981,14.791915,1.408805,9.648701,17.349151,3724.66639,55.569857,1516.583187,2683.893131,8.064338,357,37.3864,36.600894,15.4,735.782876,19.3255,4.1555,63.565001,14.789415,362.361042,33.736574,9.1152,114.869417,1.563477,0.384964,1,3.367773,3.404428,50.81501,155.870038,3.87635,6438.263877,3.641044,4.3141,106.03,63.8909,932.509392,3.750316,8.303902,13.699706,45.116641,9.640734,1.36056,0.7723,7438.043346,579.13004,7.458,130.26,21560.79,22.22,8.750136,515.014992,14.773831,30.197101,9.695038,3.5,2.8425,2.318647,5.7331,6.768743,30.454001,2306.098277,24.166847,3690.219571,1,37.657142,9500.412024,248487.642241,22704,23179.660168,116.274732,2.641738,592.366471,0.05866332,6.7943e-4,2.70255,0.726662,5.7423e-4,0.00111733,250.300053,14.8116,13.945608,322.000001
2019-11-19,3.6732,78.250004,110.791079,477.439537,1.714745,461.723,59.6368,1.465252,1.8,1.7025,1.765333,2,84.783107,1.7653,0.376974,1874.351912,1,1.360147,6.914037,4.1934,1,1.22999959e-4,71.657337,10.868392,2.044209,2.015416,1.327226,1665.397474,0.990452,0.024,789.6,7.03321,7.0278,3442.814462,578.656876,1,25.75,99.95,23.0669,178.05,6.7455,52.812952,119.877761,16.099404,14.999741,29.997877,0.902678,2.18395,0.773528,0.773528,2.975,0.773528,5.549596,0.773528,51.3,9482.085235,7.701528,208.708287,7.82795,24.717302,6.718856,97.358081,300.361017,14089.812,3.4621,0.773528,71.860996,1192.230684,42105,122.859993,0.773528,140.55937,0.709,108.47651852,101.74,69.669852,4050.076229,444.449919,900,1167.83,0.303696,0.833281,387.170676,8857.554723,1512.515498,179.349984,194.499981,14.747587,1.404536,9.636897,17.397445,3699.103525,55.514679,1515.789271,2684.477087,8.062406,357,37.389282,36.50143,15.4,736.113202,19.362,4.1576,63.783741,14.753794,362.325583,33.788107,9.13113,114.65178,1.554727,0.38499,1,3.37261,3.445453,50.917573,155.871863,3.868398,6437.55725,3.640949,4.3106,106.045,63.8734,931.534926,3.750405,8.302329,13.699594,45.105636,9.636625,1.3614,0.773528,7438.043346,579.431289,7.458,130.26,21560.79,22.25,8.748906,515.015011,14.756552,30.191001,9.666399,3.51,2.845,2.318128,5.7033,6.772933,30.448999,2302.687973,24.198175,3689.579537,1,37.664423,9499.418492,248487.642241,22704,23200.721321,116.282142,2.64128,592.11781800000006,0.05825821,6.782e-4,2.70255,0.726522,5.6796e-4,0.0010971,250.299958,14.769899,13.998159,322.000001
2019-11-20,3.6732,78.250004,110.820153,477.461088,1.714862,465.2575,59.6664,1.471057,1.8,1.7025,1.768789,2,84.788441,1.7655,0.377037,1873.213413,1,1.361616,6.914433,4.1965,1,1.23639728e-4,71.803983,10.892385,2.049387,2.015564,1.330407,1665.432691,0.990449,0.024,792.9,7.047203,7.036,3433.009031,577.42982,1,25.75,99.95,23.0413,178,6.7458,52.796083,119.954695,16.0995,14.999766,30.02752,0.902694,2.18825,0.773644,0.773644,2.985,0.773644,5.564767,0.773644,51.3,9472.36159,7.714437,208.737101,7.82631,24.702112,6.716455,97.244849,301.15,14038.835572,3.47215,0.773644,71.778189,1192.23222,42105,122.680012,0.773644,140.55937,0.709,108.472,101.15,69.670089,4050.597002,445.225289,900,1170.6,0.3037,0.833284,387.244565,8860.389899,1514.292714,179.286164,193.000002,14.798173,1.403398,9.640183,17.317611,3701.323635,55.547536,1516.386158,2684.50104,8.060267,357,37.323254,36.548269,15.35,734.715256,19.48485,4.1655,63.834998,14.798173,362.5,33.789204,9.1304,114.886337,1.56016,0.385001,1,3.376437,3.403949,50.985,155.87786,3.87685,6437.938868,3.640743,4.3177,106.085,63.8229,932.746335,3.749979,8.302329,13.700534,45.117236,9.638075,1.362224,0.773644,7438.043346,579.060197,7.458,130.26,21560.79,22.24,8.749757,514.944873,14.800939,30.192337,9.695545,3.5,2.8485,2.315979,5.7,6.771001,30.463,2301.8,24.158372,3687.718668,1,37.67133,9499.64902,248487.642241,22704,23153.537038,115.88046,2.633331,592.128508,0.05821068,6.7819e-4,2.70255,0.727044,5.6547e-4,0.00108934,250.350066,14.796555,14.053964,322.000001
2019-11-21,3.6732,78.28278,110.882374,476.825998,1.715252,467.0265,59.7471,1.473405,1.8,1.7025,1.764632,2,84.808044,1.766765,0.377043,1873.874424,1,1.361574,6.916046,4.1931,1,1.31132728e-4,71.757028,10.859476,2.047187,2.01597,1.32804,1665.1327900000001,0.992926,0.024,797.80063,7.032,7.0292,3450.94966,577.200461,1,25.75,99.9,23.07,178.05,6.7531,52.818155,119.977376,16.1065,14.999738,30.067504,0.90371,2.1902,0.774064,0.774064,2.99,0.774064,5.515857,0.774064,51.3,9474.414575,7.717147,208.688527,7.82025,24.683715,6.7223,97.267097,302.35144,14075.808356,3.46082,0.774064,71.750197,1193.993711,42105,123.179994,0.774064,140.55937,0.709,108.58,101.15,69.669871,4054.552945,445.250153,900,1176.22,0.303622,0.833491,386.605028,8861.240278,1512.31433,179.702545,192.899953,14.697641,1.404658,9.625647,17.528575,3680.550686,55.615816,1516.726778,2684.474031,8.057834,357,37.361216,36.551802,15.4,733.792899,19.3864,4.1695,63.893995,14.697641,362.73607,33.740245,9.143895,114.811179,1.561201,0.384978,1,3.380499,3.424831,50.856177,155.297306,3.88425,6475.859588,3.641108,4.32,106.21,63.705,933.062545,3.74991,8.301042,13.699695,45.114521,9.618565,1.3629,0.774064,7438.043346,579.564212,7.458,130.26,21560.79,22.25,8.750846,514.94514,14.700772,30.22,9.69811,3.5,2.8505,2.318128,5.6985,6.771958,30.47,2303.374199,24.171697,3687.555992,1,37.707037,9506.785968,248487.642241,22704,23234.076299,116.302104,2.641106,592.794733,0.05843058,6.8252e-4,2.70255,0.726467,5.6675e-4,0.0010926,250.349961,14.680888,14.030553,322.000001
2019-11-22,3.67265,78.25001,111.05,476.694041,1.714779,467.0265,59.782962,1.474198,1.8,1.7025,1.767407,2,84.840013,1.773155,0.377002,1870,1,1.362811,6.914148,4.1965,1,1.37056939e-4,71.669602,10.856621,2.050425,2.015425,1.32985,1666,0.997195,0.024,800.099637,7.04237,7.0392,3425.5,578.285237,1,25.75,100.15,23.13835,178.05,6.7812,52.803363,119.985289,16.107901,14.999622,29.82,0.907334,2.19,0.77912,0.77912,2.975,0.77912,5.59,0.77912,50.85125,9425,7.696534,208.545841,7.825585,24.73,6.739322,97.239781,303.6565,14091.0855,3.471615,0.77912,71.7926,1190,42105,123.489996,0.77912,140.55937,0.709,108.63602137,101.59616,69.67006,4052,445.849909,900,1180.75,0.303745,0.833262,386.731353,8861,1511.677264,180.10384,193.049983,14.67,1.41,9.6475,17.347653,3650,55.793502,1515.321299,2685.253652,8.058575,357,37.3,36.547247,15.41,730,19.3763,4.1721,64.000005,14.67,362.5,33.93,9.163345,114.670942,1.561098,0.384987,1,3.38,3.39625,50.904161,155.5,3.8992,6478.511267,3.64075,4.3348,106.63,63.8507,932.5,3.750193,8.250264,13.700258,45.15,9.6243,1.364385,0.77912,7438.043346,580,7.458,130.26,21560.79,22.2375,8.749204,515.014897,14.6875,30.204241,9.68887,3.5,2.852,2.31976,5.7135,6.767846,30.575,2303.4,24.107356,3687.556517,1,37.756686,9500,248487.642241,22704,23287.621901,116.360242,2.641568,595.172089,0.05882353,6.8383e-4,2.70255,0.727621,5.6245e-4,0.00112164,250.300053,14.73133,14.22608,322.000001
2019-11-23,3.67265,78.25001,111.05,476.694041,1.714779,467.0265,59.782962,1.474198,1.8,1.7025,1.767407,2,84.840013,1.773155,0.377002,1870,1,1.362811,6.914148,4.1965,1,1.36412121e-4,71.669602,10.856621,2.050425,2.015425,1.330265,1666,0.997195,0.024,800.099637,7.04237,7.0392,3425.5,578.285237,1,25.75,100.15,23.13835,178.05,6.7812,52.803363,119.985289,16.107901,14.999786,29.82,0.907334,2.19,0.77912,0.77912,2.975,0.77912,5.59,0.77912,50.85125,9425,7.696534,208.545841,7.825585,24.73,6.739322,97.239781,303.6565,14091.0855,3.471615,0.77912,71.7926,1190,42106.145176,123.489996,0.77912,140.55937,0.709,108.63602137,101.59616,69.670193,4052,445.849909,900,1180.75,0.303745,0.833262,386.731353,8861,1511.677264,180.10384,193.049983,14.67,1.41,9.6475,17.347653,3650,55.793502,1515.321299,2686.238782,8.058575,357,37.3,36.547247,15.41,730,19.3763,4.1721,64.000005,14.67,362.5,33.93,9.163345,114.670942,1.561098,0.384987,1,3.38,3.39625,50.904161,155.5,3.8992,6478.511267,3.64075,4.3348,106.63,63.8507,932.5,3.750193,8.250264,13.700258,45.15,9.6243,1.364385,0.77912,7438.043346,580,7.458,130.26,21560.79,22.2375,8.749204,515.015169,14.6875,30.209717,9.68887,3.5,2.852,2.31976,5.7135,6.767846,30.575,2303.4,24.107356,3687.556517,1,37.756686,9500,248487.642241,22704,23287.621901,115.878946,2.667119,595.172089,0.05882353,6.8383e-4,2.70255,0.727156,5.6245e-4,0.00112164,250.300053,14.73133,14.22608,322.000001
2019-11-24,3.672767,78.278451,110.893888,476.694041,1.714779,470.0775,59.775647,1.472537,1.8,1.7025,1.767407,2,84.840013,1.774523,0.377007,1873.159698,1,1.362811,6.914148,4.196558,1,1.44858533e-4,71.669602,10.856621,2.050425,2.015425,1.329753,1665.39785,0.9977,0.024,801.599998,7.038,7.0393,3434.369802,570.875933,1,25.75,100.15,23.1381,178.05,6.779565,52.803363,119.985431,16.1064,14.999786,30.089112,0.907221,2.18144,0.778125,0.778125,2.975,0.778125,5.584593,0.778125,50.855,9482.815217,7.696534,208.545841,7.82545,24.706941,6.739337,97.239781,303.330273,14087.735205,3.471123,0.778125,71.793718,1192.201302,42105,123.480002,0.778125,140.55937,0.709,108.724,101.6,69.670193,4058.609751,445.849909,900,1180.489959,0.30375,0.833262,385.727675,8854.987425,1511.941811,180.10384,193.049983,14.685343,1.404411,9.635344,17.377955,3623.246852,55.793502,1515.321299,2686.176883,8.058575,357,37.357668,36.549998,15.41,731.59561,19.3601,4.172499,63.948003,14.685343,362.322057,33.806476,9.1598,114.670942,1.560306,0.384988,1,3.377366,3.425787,50.893992,155.387004,3.899335,6468.988339,3.640712,4.3293,106.63,63.8152,926.36009,3.7501,8.250264,13.777207,45.11469,9.6295,1.364218,0.778125,7438.043346,579.058106,7.458,130.26,21560.79,22.25,8.749204,515.010169,14.692141,30.2,9.68887,3.5,2.852,2.31976,5.7173,6.767846,30.573592,2303.4,24.107356,3687.556517,1,37.723007,9504.185602,248487.642241,22704,23284.883721,115.876381,2.667073,595.098246,0.05908951,6.847e-4,2.70255,0.727156,5.6198e-4,0.00112109,250.300053,14.714092,14.373291,322.000001
2019-11-25,3.6732,78.750002,111.373461,477.484352,1.714908,475.1455,59.6484,1.475652,1.8,1.7025,1.775485,2,84.791146,1.775895,0.377004,1873.64641,1,1.36527,6.914645,4.2269,1,1.40080073e-4,71.712506,10.869255,2.064226,2.015569,1.330395,1664.961546,0.996815,0.024,828.799576,7.03025,7.0365,3427.429888,572.41687,1,25.75,100.375,23.1589,178,6.7861,52.94058,120.189507,16.1409,14.999746,30.317862,0.908212,2.1916,0.775379,0.775379,2.975,0.775379,5.569851,0.775379,51.1,9485.998709,7.697161,208.583143,7.826012,24.723859,6.753735,97.248034,305.12,14068.328287,3.46555,0.775379,71.689498,1192.252313,42105,122.979976,0.775379,140.55937,0.709,108.998,102.097444,69.670021,4058.759239,447.349843,900,1173.410016,0.30371,0.833261,386.156153,8860.511977,1513.856738,180.947614,193.049961,14.739281,1.404355,9.655252,17.358186,3647.809501,55.860218,1514.978976,2688.420135,8.061532,357,37.392719,36.599598,15.4,734.203491,19.446705,4.1785,64.011999,14.739281,362.490545,33.81211,9.184195,114.740259,1.559219,0.385014,1,3.386798,3.400886,50.787809,155.795726,3.90373,6464.871033,3.641,4.3349,106.815,63.933,930.449407,3.750154,8.267992,13.700559,45.108328,9.642023,1.365,0.775379,7438.043346,579.466578,7.458,130.26,21560.79,22.4,8.749291,515.065156,14.737283,30.232,9.686948,3.5,2.846,2.320065,5.7424,6.756417,30.466002,2301.391512,24.043393,3699.816206,1,37.785223,9507.700189,248487.642241,22704,23209.668934,116.36648,2.641719,595.747754,0.05932438,6.8781e-4,2.70255,0.728233,5.5558e-4,0.00111547,250.349961,14.7722,14.42934,322.000001
2019-11-26,3.6732,78.740415,111.427822,477.528803,1.705079,482.047,59.8292,1.473405,1.8,1.7025,1.775364,2,84.793093,1.774195,0.37699,1873.774297,1,1.366337,6.915445,4.2333,1,1.39506143e-4,71.508421,10.894204,2.076522,2.015794,1.327072,1665,0.9977,0.024,798.699859,7.01584,7.0335,3434.723747,569.208988,1,25.75,100.15,23.1347,178.05,6.778747,52.823491,120.149799,16.1194,14.999776,30.374257,0.907232,2.18875,0.777566,0.777566,2.975,0.777566,5.586796,0.777566,51.15,9430,7.705533,208.70513,7.828764,24.75,6.7449,97.258643,304.87,14080.7375,3.4666,0.777566,71.439495,1190,42105,122.849975,0.777566,140.55937,0.709,109.09833333,102.499677,69.670138,4053,447.299887,900,1172.73,0.303988,0.833386,386.247861,8861,1512.8812,181.69588100000001,193.000003,14.67,1.4,9.6445,17.3778,3683.21881,55.823677000000004,1512.969929,2688.230803,8.061704,357,37.35,36.646555,15.400001,733.247628,19.5185,4.172,64.050002,14.67,362.5,33.858786,9.16742,114.41342,1.555694,0.385002,1,3.385,3.404269,50.866666,155.400726,3.906101,6442.96832,3.641,4.3376,106.735,63.9728,934.430317,3.750138,8.254337,13.700494,45.1,9.586988,1.3645,0.777566,7438.043346,579.747948,7.458,130.26,21560.79,22.4,8.750511,515.004958,14.68,30.22,9.696092,3.5,2.846,2.321159,5.7603,6.757137,30.466998,2301.831868,23.99664,3702.249792,1,37.813805,9525,248487.642241,22704,23180.57212,116.432377,2.642023,595.105184,0.05856528,6.8462e-4,2.70255,0.728418,5.519e-4,0.00110162,250.349974,14.7938,14.596016,322.000001
2019-11-27,3.6732,78.737964,111.461474,477.616911,1.725407,489.1965,59.9104,1.477479,1.8,1.7025,1.777042,2,84.91317,1.777345,0.376959,1873.65733,1,1.365992,6.916619,4.2642,1,1.3283625e-4,71.368745,10.872334,2.100562,2.016155,1.328564,1665.697274,0.998546,0.024,819.199372,7.026795,7.029,3478.188695,561.770333,1,25.75,100.7,23.196524,178,6.7893,52.83252,120.061952,16.1215,14.999745,30.498729,0.908665,2.1906,0.773413,0.773413,2.97,0.773413,5.591814,0.773413,51.15,9491.778556,7.70182,208.720616,7.82815,24.709087,6.7586,97.146113,305.548612,14094.038748,3.469634,0.773413,71.238106,1192.454105,42105,122.699985,0.773413,140.55937,0.709,109.37316667,102.523789,69.669972,4056.43466,447.849773,900,1176.36,0.30402,0.833538,386.612898,8867.145229,1513.329339,180.9869,193.000002,14.741736,1.404495,9.65586,17.430802,3654.322387,55.914985,1509.810603,2688.727137,8.064509,357,37.40307,36.659999,15.41,734.2959,19.5569,4.172,64.069999,14.741736,362.753989,33.845864,9.168858,114.1903,1.559316,0.384973,1,3.389855,3.427913,50.801663,155.30209,3.915803,6466.54268,3.641,4.3653,106.875,63.9944,934.544477,3.750307,8.267992,13.701419,45.127511,9.580705,1.365835,0.773413,7438.043346,579.207003,7.458,130.26,21560.79,22.35,8.752419,514.980078,14.737483,30.236492,9.695805,3.51,2.8485,2.319216,5.77979,6.758252,30.472499,2301.724997,24.024405,3695.867774,1,37.91418,9503.691933,248487.642241,22704,23211.39835,116.333396,2.643846,596.045488,0.05885079,6.8629e-4,2.70255,0.72856,5.4587e-4,0.00111484,250.400036,14.774324,14.678497,322.000001
2019-11-28,3.672983,78.55114,111.453474,478.036721,1.720105,490.921,59.780402,1.477542,1.8,1.7025,1.777793,2,84.899689,1.7763,0.377067,1875.801971,1,1.365874,6.915291,4.1895,1,1.34481342e-4,71.616417,10.882475,2.109631,2.015715,1.32808,1665.131432,0.998549,0.024,828.899364,7.030113,7.0354,3502.601729,561.650361,1,25.75,100.7,23.2225,178,6.7852,52.842986,120.267,16.1176,14.999703,30.561516,0.908142,2.1911,0.774469,0.774469,2.97,0.774469,5.577992,0.774469,51.15,9534.621388,7.700201,208.670537,7.82735,24.621984,6.7572,97.13907,305.103935,14077.010416,3.47664,0.774469,71.5574,1193.871329,42105,122.599968,0.774469,140.55937,0.709,109.52133333,102.80348,69.670113,4077.692752,447.849773,900,1178.01,0.30395,0.83342,386.287618,8865.964662,1512.304491,180.759883,193.000002,14.748238,1.408178,9.65091,17.461175,3683.803726,55.907109,1506.583267,2688.612672,8.062535,357,37.483241,36.752486,15.41,736.339045,19.493164,4.1745,64.06,14.748238,362.95,33.73553,9.16784,114.586301,1.557742,0.385023,1,3.384705,3.404367,50.753165,155.263476,3.92307,6473.844752,3.641966,4.3523,106.75,64.0935,933.431329,3.750125,8.267992,13.699601,45.116237,9.5531,1.365753,0.774469,7438.043346,578.560529,7.458,130.26,21560.79,22.35,8.751096,515.049856,14.748238,30.23,9.694995,3.51,2.8485,2.31976,5.75889,6.75723,30.439,2302.2,24.025941,3700.325027,1,37.91418,9495.444223,248487.642241,22704,23177.922884,116.342107,2.643078,595.701777,0.05899539,6.8674e-4,2.70255,0.728518,5.4173e-4,0.0011192,250.400036,14.71749,14.625365,322.000001
2019-11-29,3.673,78.750002,111.5,477.892813,1.719627,491.248,59.929658,1.479312,1.8,1.7025,1.778205,2,84.873377,1.7752,0.377043,1870,1,1.366651,6.913419,4.24025,1,1.28865257e-4,71.721273,10.855267,2.110637,2.015201,1.32814,1666,1.000271,0.024,857.900771,7.03281,7.0326,3505.668805,562.383881,1,25.75,101.025,23.17605,178,6.781625,52.828012,120.28038,16.121581,14.999544,30.6,0.907573,2.194,0.773545,0.773545,2.975,0.773545,5.595,0.773545,51.18,9425,7.698224,208.59279,7.82842,24.75,6.751056,97.110609,303.864573,14086.205,3.47062,0.773545,71.754,1190,42105,121.359982,0.773545,140.55937,0.7095,109.4845,102.594587,69.670103,4065,447.249823,900,1181.699972,0.304213,0.833174,386.479032,8869,1513,180.878976,193.000002,14.81,1.4,9.6645,17.488723,3608,55.860392,1507.116984,2688.422779,8.059077,357,37.4,36.867908,15.41,732.5,19.53795,4.1765,64.099995,14.725,362.5,33.98,9.21935,114.754322,1.556846,0.385148,1,3.4015,3.39625,50.854263,155.375,3.91695,6454.629205,3.641,4.3402,106.71,64.370782,932.5,3.75029,8.254337,13.704948,45.15,9.576925,1.36773,0.773545,7438.043346,580,7.458,130.26,21560.79,22.35,8.748147,514.989915,14.73,30.214669,9.687787,3.51,2.846,2.3211,5.7465,6.75513,30.531,2301.5,23.948887,3699.0924,1,38.015089,9525,248487.642241,22704,23134.543793,116.176042,2.643306,595.329092,0.05877521,6.8308e-4,2.70255,0.728332,5.4283e-4,0.00111608,250.400036,14.654145,14.651647,322.000001
2019-11-30,3.673,78.397915,111.343539,477.058367,1.716622,491.248,59.927331,1.47929,1.8,1.7025,1.775098,2,84.72702,1.77523,0.377014,1870,1,1.366651,6.90134,4.239845,1,1.32142592e-4,71.59759,10.855267,2.106978,2.011681,1.32814,1664.189085,1.000079,0.024,857.900781,7.03281,7.0326,3505.6702,561.400324,1,25.75,101.025,23.1762,178,6.781525,52.735709,120.258726,16.121581,14.999786,30.59724,0.907593,2.1911,0.773545,0.773545,2.975,0.773545,5.608836,0.773545,51.18,9515.059584,7.698224,208.80096,7.828155,24.575814,6.749843,97.110609,303.865,14085.849,3.47062,0.773545,71.754,1191.45255,42105,121.359982,0.773545,140.55937,0.7095,109.482,102.603425,69.670193,4065,447.249823,900,1181.7,0.304213,0.831719,385.80895400000003,8847.748205,1509.237242,180.567031,193.000002,14.614068,1.404682,9.650259,17.460372,3675.956072,55.853294,1504.514108,2690.319985,8.059077,357,37.405554,36.852946,15.41,732.5,19.54506,4.1765,64.099995,14.614068,362.030259,33.668082,9.2214,114.556443,1.557209,0.385037,1,3.388318,3.439053,50.85,154.937805,3.91715,6443.374237,3.641,4.3402,106.71,64.370782,931.509334,3.74989,8.254337,13.70103,45.016995,9.572125,1.3678,0.773545,7438.043346,577.320764,7.458,130.26,21560.79,22.35,8.748147,514.990169,14.614522,30.217414,9.687787,3.51,2.846,2.3211,5.7465,6.743328,30.531,2297.434676,23.948887,3692.617287,1,38.015089,9491.055186,248487.642241,22704,23134.543793,115.955499,2.667353,595.342211,0.05877521,6.8308e-4,2.70255,0.728343,5.4283e-4,0.00111608,250.400036,14.653505,14.626049,322.000001
